6,0,8,5,1,10,1,28,28,13,6,9,19,7,10,1,7,9,7,14,16,7,26,22,30,4,6,19,15,8,0,10,18,16,26,14,28,9,19,14,0,24,14,12,10,19,5,3,14,29,2,25,10,26,8,1,28,24,18,9,19,27,15,27,5,12,23,5,27,25,9,20,27,14,14,8,22,7,19,4,2,1,25,26,29,11,12,10,13,2,5,16,30,9,15,12,14,12,15,19
9,28,26,21,18,3,1,5,13,19,28,10,1,29,6,28,22,18,9,4,27,30,25,1,13,1,28,27,11,5,21,26,14,15,3,17,30,19,5,8,15,12,6,20,19,5,18,3,11,13,30,23,15,29,1,20,7,24,7,10,15,23,25,3,8,14,2,1,24,25,10,23,16,23,1,0,12,17,22,30,0,9,22,15,29,12,8,24,2,26,27,1,2,22,26,10,20,6,27,4
29,17,16,27,28,19,8,30,26,30,17,4,9,14,11,29,2,3,27,17,25,24,13,22,2,14,9,25,6,15,22,30,28,13,29,8,30,18,19,30,15,20,20,22,25,23,10,3,21,10,23,3,8,26,14,1,6,24,20,20,27,5,10,4,14,23,27,16,7,22,19,13,6,7,19,16,5,3,14,16,29,16,21,16,6,10,9,14,3,17,24,4,17,15,26,14,0,11,15,30
27,6,21,22,0,6,27,27,2,14,20,22,30,11,22,18,23,28,24,3,16,11,11,11,7,9,3,29,4,1,18,28,5,7,18,24,0,30,26,9,24,25,15,30,7,29,2,25,26,10,1,25,11,4,18,30,19,17,10,23,7,14,14,19,25,15,25,24,29,23,20,10,8,19,7,2,2,1,1,15,26,24,6,9,29,21,24,19,12,22,16,22,4,1,18,25,1,16,25,9
30,23,28,14,28,11,3,12,25,10,10,6,10,20,16,13,5,24,15,20,13,30,6,29,25,29,4,25,15,12,28,13,4,6,18,1,4,19,10,3,2,29,15,13,29,6,2,28,1,19,5,8,6,3,20,27,4,8,4,7,15,7,15,27,25,28,20,8,25,7,17,14,19,8,28,10,0,10,20,18,25,21,0,28,8,0,29,23,5,28,12,7,25,17,11,27,22,23,27,12
17,2,23,28,13,22,12,19,14,5,26,1,28,19,18,26,10,7,16,12,7,25,23,23,14,5,25,26,11,16,25,25,22,23,6,10,25,18,19,19,3,13,26,28,4,23,21,4,8,0,17,8,12,28,5,23,30,11,25,12,0,0,30,15,3,21,17,24,2,29,27,6,25,28,8,22,1,1,17,17,24,24,6,6,2,17,22,13,28,0,19,21,3,9,13,22,28,10,9,19
15,22,23,20,30,16,19,22,30,17,12,25,6,7,18,3,0,1,13,7,5,13,19,18,11,22,3,1,24,8,12,16,7,5,14,12,26,18,22,13,20,6,26,25,17,28,2,13,6,28,22,6,23,14,24,6,9,25,29,24,28,18,24,8,11,17,9,0,22,25,11,20,6,20,14,7,11,11,12,16,5,30,20,20,10,18,16,9,29,3,19,16,29,12,28,15,15,9,15,29
27,18,16,5,5,6,0,18,28,22,28,8,16,27,5,7,6,13,12,21,15,30,22,11,27,3,13,28,28,15,12,29,27,26,2,9,5,11,20,28,22,9,30,8,1,29,10,23,4,27,2,23,16,10,14,23,9,4,6,10,26,21,23,6,29,0,13,6,11,12,20,25,1,27,28,10,13,14,5,28,26,18,29,25,29,13,13,15,6,13,27,15,22,3,0,22,25,2,28,28
26,13,9,23,25,28,18,11,21,21,17,7,4,21,30,11,16,18,29,10,6,5,10,18,0,8,29,9,8,10,17,20,14,27,19,20,5,0,1,20,8,17,19,4,17,21,7,27,30,0,30,7,28,21,9,15,8,26,22,9,7,30,26,18,12,29,24,19,3,3,5,26,29,20,11,14,14,29,25,12,19,23,24,9,18,21,12,8,30,15,8,30,13,5,2,28,10,21,29,21
13,15,12,19,17,1,29,7,28,26,27,25,13,13,16,28,24,8,17,18,26,18,23,15,10,0,23,25,10,18,24,2,8,28,14,18,11,10,21,2,17,6,27,30,1,29,11,28,6,8,24,24,19,17,20,8,30,8,3,8,15,22,25,5,4,4,29,21,24,20,9,22,23,12,21,19,9,26,20,21,16,13,17,19,26,15,17,29,4,11,7,27,4,7,26,20,21,30,9,8
